Date,Region/City,Region/City-Eng,Region_ID,Day-Confirmed,Day-Deaths,Day-Recovered,Confirmed,Deaths,Recovered
2020-04-15,Приморский край,Primorsky Krai,25.0,4.0,0.0,0.0,36.0,2.0,3.0
2020-04-15,Псковская область,Pskov region,60.0,6.0,2.0,2.0,27.0,4.0,8.0
2020-04-15,Республика Адыгея,Republic of Adygea,1.0,0.0,0.0,6.0,27.0,0.0,12.0
2020-04-15,Республика Башкортостан,Republic of Bashkortostan,2.0,20.0,2.0,0.0,149.0,5.0,9.0
2020-04-15,Республика Бурятия,The Republic of Buryatia,3.0,8.0,1.0,1.0,100.0,2.0,23.0
2020-04-15,Республика Дагестан,The Republic of Dagestan,5.0,5.0,3.0,0.0,105.0,3.0,9.0
2020-04-15,Республика Ингушетия,The Republic of Ingushetia,6.0,56.0,0.0,1.0,90.0,1.0,1.0
2020-04-15,Республика Калмыкия,Republic of Kalmykia,8.0,3.0,2.0,0.0,35.0,2.0,9.0
2020-04-15,Республика Карелия,The Republic of Karelia,10.0,4.0,0.0,0.0,7.0,0.0,0.0
2020-04-15,Республика Коми,Komi Republic,11.0,97.0,0.0,0.0,402.0,3.0,1.0
2020-04-15,Республика Крым,Republic of Crimea,82.0,2.0,0.0,0.0,34.0,0.0,12.0
2020-04-15,Республика Марий Эл,Mari El Republic,12.0,27.0,0.0,3.0,118.0,1.0,8.0
2020-04-15,Республика Мордовия,The Republic of Mordovia,13.0,0.0,0.0,1.0,71.0,0.0,5.0
2020-04-15,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,7.0,0.0,2.0,33.0,0.0,15.0
2020-04-15,Республика Хакасия,The Republic of Khakassia,19.0,6.0,0.0,0.0,26.0,0.0,3.0
2020-04-15,Республика Чувашия,Chuvash Republic,21.0,13.0,0.0,0.0,78.0,0.0,2.0
2020-04-15,Ростовская область,Rostov region,61.0,6.0,0.0,3.0,104.0,0.0,8.0
2020-04-15,Санкт-Петербург,St. Petersburg,78.0,130.0,1.0,17.0,929.0,5.0,95.0
2020-04-15,Саратовская область,Saratov region,64.0,7.0,0.0,2.0,56.0,0.0,8.0
2020-04-15,Сахалинская область,Sakhalin region,65.0,1.0,0.0,0.0,12.0,0.0,6.0
2020-04-15,Свердловская область,Sverdlovsk region,66.0,12.0,0.0,0.0,105.0,0.0,37.0
2020-04-15,Севастополь,Sevastopol,92.0,1.0,0.0,0.0,8.0,0.0,4.0
2020-04-15,Смоленская область,Smolensk region,67.0,51.0,0.0,0.0,106.0,1.0,1.0
2020-04-15,Ставропольский край,Stavropol region,26.0,20.0,0.0,1.0,115.0,2.0,11.0
2020-04-15,Тверская область,Tver region,69.0,42.0,0.0,0.0,117.0,0.0,3.0
2020-04-15,Тульская область,Tula region,71.0,45.0,0.0,4.0,130.0,0.0,17.0
2020-04-15,Тюменская область,Tyumen region,72.0,18.0,0.0,1.0,85.0,1.0,10.0
2020-04-15,Удмуртская Республика,Udmurt republic,18.0,15.0,0.0,1.0,42.0,0.0,4.0
2020-04-15,Ульяновская область,Ulyanovsk region,73.0,18.0,1.0,0.0,104.0,1.0,2.0
2020-04-15,Хабаровский край,Khabarovsk region,27.0,23.0,0.0,0.0,77.0,2.0,7.0
2020-04-15,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,15.0,0.0,4.0,71.0,0.0,9.0
2020-04-15,Челябинская область,Chelyabinsk region,74.0,7.0,0.0,10.0,55.0,0.0,22.0
2020-04-15,Чеченская Республика,Chechen Republic,95.0,41.0,0.0,0.0,105.0,5.0,15.0
2020-04-15,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-15,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,7.0,0.0,0.0,73.0,1.0,0.0
2020-04-15,Ярославская область,Yaroslavl region,76.0,12.0,0.0,1.0,39.0,0.0,7.0
2020-04-16,Амурская область,Amurskaya Oblast,28.0,3.0,0.0,3.0,9.0,0.0,4.0
2020-04-16,Архангельская область,Arkhangelsk region,29.0,1.0,0.0,0.0,33.0,0.0,10.0
2020-04-16,Астраханская область,Astrakhan region,30.0,13.0,2.0,0.0,60.0,3.0,2.0
2020-04-16,Белгородская область,Belgorod region,31.0,13.0,1.0,0.0,58.0,2.0,3.0
2020-04-16,Брянская область,Bryansk region,32.0,37.0,0.0,11.0,201.0,0.0,23.0
2020-04-16,Владимирская область,Vladimir region,33.0,14.0,3.0,0.0,159.0,5.0,1.0
2020-04-16,Волгоградская область,Volgograd region,34.0,11.0,0.0,0.0,58.0,0.0,7.0
2020-04-16,Вологодская область,Vologda Region,35.0,15.0,0.0,8.0,67.0,0.0,8.0
2020-04-16,Воронежская область,Voronezh region,36.0,14.0,0.0,1.0,89.0,1.0,20.0
2020-04-16,Еврейская автономная область,Jewish Autonomous Region,79.0,1.0,0.0,0.0,10.0,0.0,0.0
2020-04-16,Забайкальский край,Zabaykalsky Krai,75.0,2.0,0.0,0.0,30.0,0.0,1.0
2020-04-16,Ивановская область,Ivanovo region,37.0,15.0,0.0,0.0,136.0,0.0,8.0
2020-04-16,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,19.0,0.0,0.0,69.0,0.0,3.0
2020-04-16,Калининградская область,Kaliningrad region,39.0,8.0,0.0,2.0,92.0,1.0,26.0
2020-04-16,Калужская область,Kaluga region,40.0,48.0,1.0,3.0,122.0,1.0,8.0
2020-04-16,Камчатский край,Kamchatka Krai,41.0,8.0,0.0,2.0,29.0,0.0,2.0
2020-04-16,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,7.0,0.0,0.0,30.0,0.0,0.0
2020-04-16,Кемеровская область,Kemerovo region,42.0,3.0,0.0,1.0,18.0,0.0,5.0
2020-04-16,Кировская область,Kirov region,43.0,9.0,0.0,0.0,73.0,0.0,9.0
2020-04-16,Костромская область,Kostroma region,44.0,11.0,0.0,0.0,38.0,2.0,3.0
2020-04-16,Краснодарский край,Krasnodar region,23.0,21.0,0.0,0.0,260.0,3.0,40.0
2020-04-16,Красноярский край,Krasnoyarsk region,24.0,60.0,0.0,0.0,202.0,0.0,17.0
2020-04-16,Курганская область,Kurgan region,45.0,0.0,0.0,1.0,11.0,0.0,3.0
2020-04-16,Курская область,Kursk region,46.0,31.0,2.0,2.0,120.0,2.0,5.0
2020-04-16,Ленинградская область,Leningrad region,47.0,32.0,0.0,0.0,330.0,0.0,5.0
2020-04-16,Липецкая область,Lipetsk region,48.0,11.0,0.0,7.0,96.0,0.0,22.0
2020-04-16,Магаданская область,Magadan Region,49.0,15.0,0.0,0.0,18.0,0.0,1.0
2020-04-16,Москва,Moscow,77.0,1370.0,7.0,189.0,16146.0,113.0,1394.0
2020-04-16,Московская область,Moscow region,50.0,467.0,7.0,16.0,3054.0,33.0,91.0
2020-04-16,Мурманская область,Murmansk region,51.0,41.0,0.0,1.0,306.0,1.0,15.0
2020-04-16,Нижегородская область,Nizhny Novgorod Region,52.0,65.0,0.0,0.0,404.0,4.0,21.0
2020-04-16,Новгородская область,Novgorod region,53.0,27.0,1.0,0.0,53.0,1.0,4.0
2020-04-16,Новосибирская область,Novosibirsk region,54.0,11.0,1.0,3.0,64.0,1.0,14.0
2020-04-16,Омская область,Omsk region,55.0,1.0,0.0,0.0,23.0,0.0,9.0
2020-04-16,Оренбургская область,Orenburg region,56.0,28.0,1.0,6.0,82.0,2.0,12.0
2020-04-16,Орловская область,Oryol Region,57.0,32.0,0.0,4.0,73.0,0.0,7.0
2020-04-16,Пензенская область,Penza region,58.0,7.0,0.0,0.0,107.0,2.0,4.0
2020-04-16,Пермский край,Perm,59.0,18.0,0.0,3.0,132.0,3.0,19.0
2020-04-16,Приморский край,Primorsky Krai,25.0,4.0,0.0,0.0,40.0,2.0,3.0
2020-04-16,Псковская область,Pskov region,60.0,5.0,0.0,0.0,32.0,4.0,8.0
2020-04-16,Республика Адыгея,Republic of Adygea,1.0,16.0,1.0,3.0,43.0,1.0,15.0
2020-04-16,Республика Башкортостан,Republic of Bashkortostan,2.0,42.0,0.0,0.0,191.0,5.0,9.0
2020-04-16,Республика Бурятия,The Republic of Buryatia,3.0,0.0,0.0,1.0,100.0,2.0,24.0
2020-04-16,Республика Дагестан,The Republic of Dagestan,5.0,49.0,3.0,0.0,154.0,6.0,9.0
2020-04-16,Республика Ингушетия,The Republic of Ingushetia,6.0,63.0,1.0,0.0,153.0,2.0,1.0
2020-04-16,Республика Калмыкия,Republic of Kalmykia,8.0,1.0,0.0,0.0,36.0,2.0,9.0
2020-04-16,Республика Карелия,The Republic of Karelia,10.0,1.0,0.0,0.0,8.0,0.0,0.0
2020-04-16,Республика Коми,Komi Republic,11.0,39.0,0.0,5.0,441.0,3.0,6.0
2020-04-16,Республика Крым,Republic of Crimea,82.0,3.0,0.0,2.0,37.0,0.0,14.0
2020-04-16,Республика Марий Эл,Mari El Republic,12.0,29.0,0.0,0.0,147.0,1.0,8.0
2020-04-16,Республика Мордовия,The Republic of Mordovia,13.0,0.0,1.0,0.0,71.0,1.0,5.0
2020-04-16,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,2.0,0.0,0.0,35.0,0.0,15.0
2020-04-16,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,0.0,0.0,2.0,52.0,2.0,3.0
2020-04-16,Республика Татарстан,Republic of Tatarstan,16.0,21.0,0.0,0.0,128.0,0.0,14.0
2020-04-16,Республика Тыва,Tyva Republic,17.0,2.0,0.0,0.0,8.0,0.0,0.0
2020-04-16,Республика Хакасия,The Republic of Khakassia,19.0,1.0,0.0,0.0,27.0,0.0,3.0
2020-04-16,Республика Чувашия,Chuvash Republic,21.0,47.0,1.0,0.0,125.0,1.0,2.0
2020-04-16,Ростовская область,Rostov region,61.0,41.0,0.0,0.0,145.0,0.0,8.0
2020-04-16,Рязанская область,Ryazan Oblast,62.0,38.0,0.0,0.0,154.0,0.0,4.0
2020-04-16,Самарская область,Samara Region,63.0,10.0,0.0,0.0,50.0,0.0,14.0
2020-04-16,Санкт-Петербург,St. Petersburg,78.0,154.0,2.0,15.0,1083.0,7.0,110.0
2020-04-16,Саратовская область,Saratov region,64.0,14.0,0.0,0.0,70.0,0.0,8.0
2020-04-16,Свердловская область,Sverdlovsk region,66.0,6.0,0.0,7.0,111.0,0.0,44.0
2020-04-16,Смоленская область,Smolensk region,67.0,26.0,0.0,0.0,132.0,1.0,1.0
2020-04-16,Ставропольский край,Stavropol region,26.0,28.0,0.0,0.0,143.0,2.0,11.0
2020-04-16,Тамбовская область,Tambov Region,68.0,50.0,0.0,0.0,133.0,0.0,6.0
2020-04-16,Тверская область,Tver region,69.0,34.0,0.0,5.0,151.0,0.0,9.0
2020-04-16,Томская область,Tomsk region,70.0,6.0,0.0,0.0,21.0,0.0,4.0
2020-04-16,Тульская область,Tula region,71.0,44.0,0.0,2.0,174.0,0.0,19.0
2020-04-16,Тюменская область,Tyumen region,72.0,27.0,0.0,0.0,112.0,1.0,10.0
2020-04-16,Удмуртская Республика,Udmurt republic,18.0,16.0,2.0,0.0,58.0,2.0,4.0
2020-04-16,Ульяновская область,Ulyanovsk region,73.0,19.0,0.0,0.0,123.0,1.0,2.0
2020-04-16,Хабаровский край,Khabarovsk region,27.0,14.0,0.0,0.0,91.0,2.0,7.0
2020-04-16,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,39.0,0.0,6.0,110.0,0.0,15.0
2020-04-16,Челябинская область,Chelyabinsk region,74.0,5.0,0.0,4.0,60.0,0.0,26.0
2020-04-16,Чеченская Республика,Chechen Republic,95.0,3.0,0.0,0.0,108.0,5.0,15.0
2020-04-16,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,22.0,0.0,0.0,95.0,1.0,0.0
2020-04-16,Ярославская область,Yaroslavl region,76.0,23.0,0.0,0.0,62.0,0.0,7.0
2020-04-17,Алтайский край,Altai region,22.0,5.0,0.0,1.0,53.0,0.0,4.0
2020-04-17,Амурская область,Amurskaya Oblast,28.0,2.0,0.0,0.0,11.0,0.0,4.0
2020-04-17,Архангельская область,Arkhangelsk region,29.0,1.0,0.0,1.0,34.0,0.0,11.0
2020-04-17,Астраханская область,Astrakhan region,30.0,4.0,0.0,5.0,64.0,3.0,7.0
2020-04-17,Белгородская область,Belgorod region,31.0,12.0,0.0,6.0,70.0,2.0,9.0
2020-04-17,Брянская область,Bryansk region,32.0,27.0,1.0,0.0,228.0,1.0,23.0
2020-04-17,Владимирская область,Vladimir region,33.0,24.0,0.0,0.0,183.0,5.0,1.0
2020-04-17,Волгоградская область,Volgograd region,34.0,4.0,0.0,0.0,62.0,0.0,7.0
2020-04-17,Вологодская область,Vologda Region,35.0,10.0,0.0,1.0,77.0,0.0,9.0
2020-04-17,Воронежская область,Voronezh region,36.0,19.0,1.0,4.0,108.0,2.0,24.0
2020-04-17,Еврейская автономная область,Jewish Autonomous Region,79.0,6.0,0.0,4.0,16.0,0.0,4.0
2020-04-17,Забайкальский край,Zabaykalsky Krai,75.0,8.0,0.0,0.0,38.0,0.0,1.0
2020-04-17,Ивановская область,Ivanovo region,37.0,13.0,0.0,2.0,149.0,0.0,10.0
2020-04-17,Иркутская область,Irkutsk region,38.0,7.0,0.0,0.0,54.0,2.0,4.0
2020-04-17,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,23.0,0.0,0.0,92.0,0.0,3.0
2020-04-17,Калининградская область,Kaliningrad region,39.0,12.0,0.0,2.0,104.0,1.0,28.0
2020-04-17,Калужская область,Kaluga region,40.0,0.0,0.0,1.0,122.0,1.0,9.0
2020-04-17,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,19.0,0.0,0.0,49.0,0.0,0.0
2020-04-17,Кемеровская область,Kemerovo region,42.0,4.0,0.0,0.0,22.0,0.0,5.0
2020-04-17,Кировская область,Kirov region,43.0,18.0,2.0,1.0,91.0,2.0,10.0
2020-04-17,Костромская область,Kostroma region,44.0,9.0,0.0,4.0,47.0,2.0,7.0
2020-04-17,Краснодарский край,Krasnodar region,23.0,30.0,0.0,8.0,290.0,3.0,48.0
2020-04-17,Красноярский край,Krasnoyarsk region,24.0,29.0,0.0,0.0,231.0,0.0,17.0
2020-04-17,Курганская область,Kurgan region,45.0,2.0,0.0,0.0,13.0,0.0,3.0
2020-04-17,Курская область,Kursk region,46.0,25.0,0.0,3.0,145.0,2.0,8.0
2020-04-17,Ленинградская область,Leningrad region,47.0,24.0,0.0,4.0,354.0,0.0,9.0
2020-04-17,Липецкая область,Lipetsk region,48.0,12.0,0.0,7.0,108.0,0.0,29.0
2020-04-17,Москва,Moscow,77.0,1959.0,14.0,123.0,18105.0,127.0,1517.0
2020-04-17,Московская область,Moscow region,50.0,472.0,7.0,14.0,3526.0,40.0,105.0
2020-04-17,Мурманская область,Murmansk region,51.0,8.0,0.0,6.0,314.0,1.0,21.0
2020-04-17,Нижегородская область,Nizhny Novgorod Region,52.0,54.0,0.0,0.0,458.0,4.0,21.0
2020-04-17,Новгородская область,Novgorod region,53.0,21.0,0.0,0.0,74.0,1.0,4.0
2020-04-17,Новосибирская область,Novosibirsk region,54.0,12.0,1.0,0.0,76.0,2.0,14.0
2020-04-17,Омская область,Omsk region,55.0,3.0,0.0,0.0,26.0,0.0,9.0
2020-04-17,Оренбургская область,Orenburg region,56.0,38.0,0.0,1.0,120.0,2.0,13.0
2020-04-17,Орловская область,Oryol Region,57.0,12.0,0.0,0.0,85.0,0.0,7.0
2020-04-17,Пензенская область,Penza region,58.0,12.0,0.0,0.0,119.0,2.0,4.0
2020-04-17,Пермский край,Perm,59.0,12.0,0.0,0.0,144.0,3.0,19.0
2020-04-17,Приморский край,Primorsky Krai,25.0,9.0,0.0,0.0,49.0,2.0,3.0
2020-04-17,Псковская область,Pskov region,60.0,5.0,0.0,0.0,37.0,4.0,8.0
2020-04-17,Республика Адыгея,Republic of Adygea,1.0,36.0,1.0,0.0,79.0,2.0,15.0
2020-04-17,Республика Алтай,Altai Republic,4.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-17,Республика Башкортостан,Republic of Bashkortostan,2.0,22.0,3.0,5.0,213.0,8.0,14.0
2020-04-17,Республика Бурятия,The Republic of Buryatia,3.0,3.0,0.0,0.0,103.0,2.0,24.0
2020-04-17,Республика Дагестан,The Republic of Dagestan,5.0,59.0,3.0,0.0,213.0,9.0,9.0
2020-04-17,Республика Ингушетия,The Republic of Ingushetia,6.0,38.0,0.0,0.0,191.0,2.0,1.0
2020-04-17,Республика Калмыкия,Republic of Kalmykia,8.0,17.0,1.0,0.0,53.0,3.0,9.0
2020-04-17,Республика Карелия,The Republic of Karelia,10.0,1.0,0.0,0.0,9.0,0.0,0.0
2020-04-17,Республика Коми,Komi Republic,11.0,14.0,0.0,0.0,455.0,3.0,6.0
2020-04-17,Республика Крым,Republic of Crimea,82.0,3.0,0.0,0.0,40.0,0.0,14.0
2020-04-17,Республика Марий Эл,Mari El Republic,12.0,32.0,0.0,16.0,179.0,1.0,24.0
2020-04-17,Республика Мордовия,The Republic of Mordovia,13.0,65.0,0.0,0.0,136.0,1.0,5.0
2020-04-17,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,3.0,0.0,0.0,38.0,0.0,15.0
2020-04-17,Республика Татарстан,Republic of Tatarstan,16.0,16.0,0.0,4.0,144.0,0.0,18.0
2020-04-17,Республика Тыва,Tyva Republic,17.0,1.0,0.0,0.0,9.0,0.0,0.0
2020-04-17,Республика Хакасия,The Republic of Khakassia,19.0,11.0,0.0,0.0,38.0,0.0,3.0
2020-04-17,Республика Чувашия,Chuvash Republic,21.0,12.0,0.0,0.0,137.0,1.0,2.0
2020-04-17,Ростовская область,Rostov region,61.0,23.0,0.0,2.0,168.0,0.0,10.0
2020-04-17,Рязанская область,Ryazan Oblast,62.0,30.0,0.0,0.0,184.0,0.0,4.0
2020-04-17,Самарская область,Samara Region,63.0,13.0,0.0,0.0,63.0,0.0,14.0
2020-04-17,Санкт-Петербург,St. Petersburg,78.0,424.0,0.0,21.0,1507.0,7.0,131.0
2020-04-17,Саратовская область,Saratov region,64.0,17.0,0.0,5.0,87.0,0.0,13.0
2020-04-17,Сахалинская область,Sakhalin region,65.0,7.0,0.0,0.0,19.0,0.0,6.0
2020-04-17,Свердловская область,Sverdlovsk region,66.0,4.0,0.0,3.0,115.0,0.0,47.0
2020-04-17,Севастополь,Sevastopol,92.0,4.0,0.0,0.0,12.0,0.0,4.0
2020-04-17,Смоленская область,Smolensk region,67.0,7.0,1.0,0.0,139.0,2.0,1.0
2020-04-17,Ставропольский край,Stavropol region,26.0,12.0,0.0,8.0,155.0,2.0,19.0
2020-04-17,Тамбовская область,Tambov Region,68.0,0.0,0.0,2.0,133.0,0.0,8.0
2020-04-17,Тверская область,Tver region,69.0,37.0,0.0,0.0,188.0,0.0,9.0
2020-04-17,Тульская область,Tula region,71.0,25.0,0.0,5.0,199.0,0.0,24.0
2020-04-17,Тюменская область,Tyumen region,72.0,34.0,1.0,0.0,146.0,2.0,10.0
2020-04-17,Удмуртская Республика,Udmurt republic,18.0,0.0,1.0,2.0,58.0,3.0,6.0
2020-04-17,Ульяновская область,Ulyanovsk region,73.0,15.0,1.0,0.0,138.0,2.0,2.0
2020-04-17,Хабаровский край,Khabarovsk region,27.0,18.0,1.0,3.0,109.0,3.0,10.0
2020-04-17,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,18.0,0.0,0.0,128.0,0.0,15.0
2020-04-17,Челябинская область,Chelyabinsk region,74.0,4.0,0.0,3.0,64.0,0.0,29.0
2020-04-17,Чеченская Республика,Chechen Republic,95.0,7.0,0.0,0.0,115.0,5.0,15.0
2020-04-17,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,1.0,0.0,0.0,2.0,0.0,0.0
2020-04-17,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,6.0,0.0,5.0,101.0,1.0,5.0
2020-04-17,Ярославская область,Yaroslavl region,76.0,19.0,0.0,0.0,81.0,0.0,7.0
2020-04-18,Алтайский край,Altai region,22.0,10.0,0.0,0.0,63.0,0.0,4.0
2020-04-18,Амурская область,Amurskaya Oblast,28.0,3.0,0.0,0.0,14.0,0.0,4.0
2020-04-18,Архангельская область,Arkhangelsk region,29.0,5.0,0.0,0.0,39.0,0.0,11.0
2020-04-18,Астраханская область,Astrakhan region,30.0,35.0,0.0,0.0,99.0,3.0,7.0
2020-04-18,Белгородская область,Belgorod region,31.0,11.0,0.0,0.0,81.0,2.0,9.0
2020-04-18,Брянская область,Bryansk region,32.0,28.0,0.0,6.0,256.0,1.0,29.0
2020-04-18,Владимирская область,Vladimir region,33.0,15.0,0.0,10.0,198.0,5.0,11.0
2020-04-18,Волгоградская область,Volgograd region,34.0,17.0,1.0,16.0,79.0,1.0,23.0
2020-04-18,Вологодская область,Vologda Region,35.0,9.0,0.0,4.0,86.0,0.0,13.0
2020-04-18,Воронежская область,Voronezh region,36.0,22.0,3.0,0.0,130.0,5.0,24.0
2020-04-18,Еврейская автономная область,Jewish Autonomous Region,79.0,3.0,0.0,0.0,19.0,0.0,4.0
2020-04-18,Забайкальский край,Zabaykalsky Krai,75.0,1.0,0.0,3.0,39.0,0.0,4.0
2020-04-18,Ивановская область,Ivanovo region,37.0,15.0,1.0,2.0,164.0,1.0,12.0
2020-04-18,Иркутская область,Irkutsk region,38.0,1.0,0.0,6.0,55.0,2.0,10.0
2020-04-18,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,22.0,0.0,5.0,114.0,0.0,8.0
2020-04-18,Калининградская область,Kaliningrad region,39.0,11.0,0.0,2.0,115.0,1.0,30.0
2020-04-18,Калужская область,Kaluga region,40.0,29.0,1.0,0.0,151.0,2.0,9.0
2020-04-18,Камчатский край,Kamchatka Krai,41.0,0.0,0.0,1.0,29.0,0.0,3.0
2020-04-18,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,1.0,0.0,1.0,50.0,0.0,1.0
2020-04-18,Кемеровская область,Kemerovo region,42.0,13.0,1.0,1.0,35.0,1.0,6.0
2020-04-18,Кировская область,Kirov region,43.0,20.0,0.0,3.0,111.0,2.0,13.0
2020-04-18,Костромская область,Kostroma region,44.0,6.0,0.0,0.0,53.0,2.0,7.0
2020-04-18,Краснодарский край,Krasnodar region,23.0,45.0,1.0,1.0,335.0,4.0,49.0
2020-04-18,Красноярский край,Krasnoyarsk region,24.0,45.0,0.0,0.0,276.0,0.0,17.0
2020-04-18,Курская область,Kursk region,46.0,25.0,0.0,0.0,170.0,2.0,8.0
2020-04-18,Ленинградская область,Leningrad region,47.0,34.0,0.0,0.0,388.0,0.0,9.0
2020-04-18,Липецкая область,Lipetsk region,48.0,21.0,0.0,9.0,129.0,0.0,38.0
2020-04-18,Магаданская область,Magadan Region,49.0,44.0,0.0,0.0,62.0,0.0,1.0
2020-04-18,Москва,Moscow,77.0,2649.0,21.0,162.0,20754.0,148.0,1679.0
2020-04-18,Московская область,Moscow region,50.0,428.0,0.0,21.0,3954.0,40.0,126.0
2020-04-18,Мурманская область,Murmansk region,51.0,7.0,1.0,6.0,321.0,2.0,27.0
2020-04-18,Нижегородская область,Nizhny Novgorod Region,52.0,59.0,0.0,0.0,517.0,4.0,21.0
2020-04-18,Новгородская область,Novgorod region,53.0,6.0,0.0,0.0,80.0,1.0,4.0
2020-04-18,Новосибирская область,Novosibirsk region,54.0,10.0,0.0,2.0,86.0,2.0,16.0
2020-04-18,Омская область,Omsk region,55.0,5.0,0.0,4.0,31.0,0.0,13.0
2020-04-18,Оренбургская область,Orenburg region,56.0,20.0,0.0,2.0,140.0,2.0,15.0
2020-04-18,Орловская область,Oryol Region,57.0,34.0,1.0,0.0,119.0,1.0,7.0
2020-04-18,Пензенская область,Penza region,58.0,21.0,0.0,0.0,140.0,2.0,4.0
2020-04-18,Пермский край,Perm,59.0,26.0,0.0,2.0,170.0,3.0,21.0
2020-04-18,Приморский край,Primorsky Krai,25.0,18.0,0.0,1.0,67.0,2.0,4.0
2020-04-18,Псковская область,Pskov region,60.0,5.0,2.0,0.0,42.0,6.0,8.0
2020-04-18,Республика Адыгея,Republic of Adygea,1.0,5.0,0.0,0.0,84.0,2.0,15.0
2020-04-18,Республика Алтай,Altai Republic,4.0,1.0,0.0,0.0,2.0,0.0,0.0
2020-04-18,Республика Башкортостан,Republic of Bashkortostan,2.0,39.0,0.0,0.0,252.0,8.0,14.0
2020-04-18,Республика Бурятия,The Republic of Buryatia,3.0,9.0,0.0,2.0,112.0,2.0,26.0
2020-04-18,Республика Дагестан,The Republic of Dagestan,5.0,44.0,0.0,19.0,257.0,9.0,28.0
2020-04-18,Республика Ингушетия,The Republic of Ingushetia,6.0,36.0,2.0,21.0,227.0,4.0,22.0
2020-04-18,Республика Калмыкия,Republic of Kalmykia,8.0,14.0,0.0,0.0,67.0,3.0,9.0
2020-04-18,Республика Карелия,The Republic of Karelia,10.0,6.0,0.0,0.0,15.0,0.0,0.0
2020-04-18,Республика Коми,Komi Republic,11.0,19.0,0.0,0.0,474.0,3.0,6.0
2020-04-18,Республика Крым,Republic of Crimea,82.0,3.0,0.0,7.0,43.0,0.0,21.0
2020-04-18,Республика Марий Эл,Mari El Republic,12.0,40.0,0.0,0.0,219.0,1.0,24.0
2020-04-18,Республика Мордовия,The Republic of Mordovia,13.0,62.0,0.0,0.0,198.0,1.0,5.0
2020-04-18,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,9.0,0.0,1.0,47.0,0.0,16.0
2020-04-18,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,42.0,0.0,2.0,94.0,2.0,5.0
2020-04-18,Республика Татарстан,Republic of Tatarstan,16.0,16.0,0.0,7.0,160.0,0.0,25.0
2020-04-18,Республика Хакасия,The Republic of Khakassia,19.0,8.0,0.0,0.0,46.0,0.0,3.0
2020-04-18,Республика Чувашия,Chuvash Republic,21.0,27.0,0.0,4.0,164.0,1.0,6.0
2020-04-18,Ростовская область,Rostov region,61.0,29.0,0.0,2.0,197.0,0.0,12.0
2020-04-18,Рязанская область,Ryazan Oblast,62.0,41.0,0.0,5.0,225.0,0.0,9.0
2020-04-18,Самарская область,Samara Region,63.0,1.0,0.0,1.0,64.0,0.0,15.0
2020-04-18,Санкт-Петербург,St. Petersburg,78.0,139.0,1.0,101.0,1646.0,8.0,232.0
2020-04-18,Саратовская область,Saratov region,64.0,11.0,0.0,0.0,98.0,0.0,13.0
2020-04-18,Свердловская область,Sverdlovsk region,66.0,11.0,1.0,2.0,126.0,1.0,49.0
2020-04-18,Смоленская область,Smolensk region,67.0,13.0,0.0,0.0,152.0,2.0,1.0
2020-04-18,Ставропольский край,Stavropol region,26.0,54.0,0.0,5.0,209.0,2.0,24.0
2020-04-18,Тамбовская область,Tambov Region,68.0,32.0,0.0,0.0,165.0,0.0,8.0
2020-04-18,Тверская область,Tver region,69.0,49.0,0.0,0.0,237.0,0.0,9.0
2020-04-18,Томская область,Tomsk region,70.0,3.0,0.0,0.0,24.0,0.0,4.0
2020-04-18,Тульская область,Tula region,71.0,30.0,0.0,1.0,229.0,0.0,25.0
2020-04-18,Тюменская область,Tyumen region,72.0,39.0,0.0,0.0,185.0,2.0,10.0
2020-04-18,Удмуртская Республика,Udmurt republic,18.0,4.0,0.0,0.0,62.0,3.0,6.0
2020-04-18,Ульяновская область,Ulyanovsk region,73.0,19.0,0.0,0.0,157.0,2.0,2.0
2020-04-18,Хабаровский край,Khabarovsk region,27.0,38.0,1.0,2.0,147.0,4.0,12.0
2020-04-18,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,33.0,0.0,4.0,161.0,0.0,19.0
